Event Date,Source Country,Event Text,CAMEO Code,Target Country,Target Name,Target Sectors,Country,Latitude,Longitude
2006-07-30,Israel,Employ aerial weapons,195,Lebanon,Lebanon,,Lebanon,33.2089,35.2994
2006-07-30,Israel,Employ aerial weapons,195,Lebanon,Citizen (Lebanon),"Social,General Population / Civilian / Social",Lebanon,33.8889,35.4944
2006-07-30,Israel,Employ aerial weapons,195,Lebanon,Lebanon,,Lebanon,33.2089,35.2994
2006-07-30,Israel,Employ aerial weapons,195,Lebanon,Lebanon,,Lebanon,33.0803,35.4225
2006-07-30,Israel,Employ aerial weapons,195,Lebanon,Citizen (Lebanon),"Social,General Population / Civilian / Social",Lebanon,33.2089,35.2994
2006-07-30,Israel,Employ aerial weapons,195,Lebanon,Lebanon,,Lebanon,33.2089,35.2994
2006-07-30,Israel,Employ aerial weapons,195,Lebanon,Lebanon,,Lebanon,33.0803,35.4225
2006-07-30,Israel,Employ aerial weapons,195,Lebanon,Lebanon,,Lebanon,33.2089,35.2994
2006-07-30,Israel,Employ aerial weapons,195,Lebanon,Lebanon,,Lebanon,33.2089,35.2994
2006-07-30,Israel,Employ aerial weapons,195,Lebanon,Citizen (Lebanon),"Social,General Population / Civilian / Social",Lebanon,33.8889,35.4944
2006-07-30,Israel,Employ aerial weapons,195,Lebanon,Lebanon,,Lebanon,33.8889,35.4944
2006-07-30,Israel,Employ aerial weapons,195,Lebanon,Citizen (Lebanon),"Social,General Population / Civilian / Social",Lebanon,33.2089,35.2994
2006-07-30,Israel,Employ aerial weapons,195,Lebanon,Citizen (Lebanon),"Social,General Population / Civilian / Social",Lebanon,33.8889,35.4944
2006-07-30,Israel,Employ aerial weapons,195,Lebanon,Citizen (Lebanon),"Social,General Population / Civilian / Social",Lebanon,33.8889,35.4944
2006-07-30,Israel,Employ aerial weapons,195,Lebanon,Citizen (Lebanon),"Social,General Population / Civilian / Social",Lebanon,33.2089,35.2994
2006-07-30,Israel,Employ aerial weapons,195,Lebanon,Lebanon,,Lebanon,33.2089,35.2994
2006-07-30,Israel,Employ aerial weapons,195,Lebanon,Lebanon,,Lebanon,33.8889,35.4944
2006-07-30,Israel,Employ aerial weapons,195,Lebanon,Lebanon,,Lebanon,33.2089,35.2994
2006-07-30,Israel,Employ aerial weapons,195,Lebanon,Citizen (Lebanon),"Social,General Population / Civilian / Social",Lebanon,33.2089,35.2994
2006-07-30,Israel,Employ aerial weapons,195,Lebanon,Lebanon,,Lebanon,33.2089,35.2994
2006-07-30,Israel,Employ aerial weapons,195,Lebanon,Lebanon,,Lebanon,33.2089,35.2994
2006-07-30,Israel,Employ aerial weapons,195,Lebanon,Lebanon,,Lebanon,33.2089,35.2994
2006-07-30,Israel,Employ aerial weapons,195,Lebanon,Lebanon,,Lebanon,33.2089,35.2994
2006-07-30,Israel,Employ aerial weapons,195,Lebanon,Citizen (Lebanon),"Social,General Population / Civilian / Social",Lebanon,33.2089,35.2994
2006-07-30,Israel,Employ aerial weapons,195,Lebanon,Citizen (Lebanon),"Social,General Population / Civilian / Social",Lebanon,33.8889,35.4944
2006-07-30,Israel,Employ aerial weapons,195,Lebanon,Lebanon,,Lebanon,33.2089,35.2994
2006-07-30,Israel,Employ aerial weapons,195,Lebanon,Lebanon,,Lebanon,33.2089,35.2994
2006-07-30,Israel,Employ aerial weapons,195,Lebanon,Lebanon,,Lebanon,33.2089,35.2994
2006-07-30,Israel,Employ aerial weapons,195,Lebanon,Citizen (Lebanon),"Social,General Population / Civilian / Social",Lebanon,33.8889,35.4944
2006-07-30,Israel,Employ aerial weapons,195,Lebanon,Lebanon,,Lebanon,33.2089,35.2994
2006-07-30,Israel,Employ aerial weapons,195,Israel,Citizen (Israel),"Social,General Population / Civilian / Social",Lebanon,33.2089,35.2994
2006-07-30,Israel,Employ aerial weapons,195,Lebanon,Lebanon,,Lebanon,33.2089,35.2994
2006-07-30,Israel,Employ aerial weapons,195,Lebanon,Lebanon,,Lebanon,33.2089,35.2994
2006-07-30,Israel,Employ aerial weapons,195,Lebanon,Citizen (Lebanon),"Social,General Population / Civilian / Social",Lebanon,33.2089,35.2994
2006-07-30,Israel,Employ aerial weapons,195,Lebanon,Lebanon,,Lebanon,33.2089,35.2994
2006-07-30,Israel,Employ aerial weapons,195,Lebanon,Lebanon,,Lebanon,33.2089,35.2994
2006-07-30,Israel,Employ aerial weapons,195,Lebanon,Lebanon,,Lebanon,33.2089,35.2994
2006-07-30,Israel,Employ aerial weapons,195,Lebanon,Citizen (Lebanon),"Social,General Population / Civilian / Social",Lebanon,33.8889,35.4944
2006-07-30,Israel,Employ aerial weapons,195,Lebanon,Lebanon,,Lebanon,33.2089,35.2994
2006-07-30,Israel,Employ aerial weapons,195,Lebanon,Lebanon,,Lebanon,33.2089,35.2994
2006-07-30,Israel,Employ aerial weapons,195,Ghana,Citizen (Ghana),"Social,General Population / Civilian / Social",Lebanon,33.8889,35.4944
2006-07-30,Israel,Employ aerial weapons,195,Lebanon,Lebanon,,Lebanon,33.2089,35.2994
2006-07-30,Israel,Employ aerial weapons,195,Lebanon,Lebanon,,Lebanon,33.2089,35.2994
2006-07-30,Israel,Employ aerial weapons,195,Lebanon,Lebanon,,Lebanon,33.2089,35.2994
2006-07-30,Israel,Employ aerial weapons,195,Lebanon,Lebanon,,Lebanon,33.2089,35.2994
2006-07-30,Israel,Employ aerial weapons,195,Lebanon,Lebanon,,Lebanon,33.2089,35.2994
2006-07-30,Israel,Employ aerial weapons,195,Lebanon,Citizen (Lebanon),"Social,General Population / Civilian / Social",Lebanon,33.2089,35.2994
2006-07-30,Israel,Employ aerial weapons,195,Lebanon,Lebanon,,Lebanon,33.2089,35.2994
2006-07-30,Israel,Employ aerial weapons,195,Lebanon,Lebanon,,Lebanon,33.2089,35.2994
2006-07-30,Israel,Employ aerial weapons,195,Lebanon,Citizen (Lebanon),"Social,General Population / Civilian / Social",Lebanon,33.2089,35.2994
2006-07-30,Israel,Employ aerial weapons,195,Lebanon,Citizen (Lebanon),"Social,General Population / Civilian / Social",Lebanon,33.2089,35.2994
2006-07-30,Israel,Employ aerial weapons,195,Occupied Palestinian Territory,"Palestinian Territory, Occupied",,Lebanon,33.2089,35.2994
2006-07-30,Israel,Employ aerial weapons,195,Lebanon,Lebanon,,Lebanon,33.2089,35.2994
2006-07-30,Israel,Employ aerial weapons,195,Lebanon,Lebanon,,Lebanon,33.2089,35.2994
2006-07-30,Israel,Employ aerial weapons,195,Lebanon,Children (Lebanon),"Social,General Population / Civilian / Social",Lebanon,33.2089,35.2994
2006-07-30,Israel,Employ aerial weapons,195,Lebanon,Citizen (Lebanon),"Social,General Population / Civilian / Social",Lebanon,33.2089,35.2994
2006-07-30,Israel,Employ aerial weapons,195,Lebanon,Citizen (Lebanon),"Social,General Population / Civilian / Social",Lebanon,33.2089,35.2994
2006-07-30,Israel,Employ aerial weapons,195,Lebanon,Lebanon,,Lebanon,33.8889,35.4944
2006-07-30,Israel,Employ aerial weapons,195,Lebanon,Lebanon,,Lebanon,33.2089,35.2994
2006-07-30,Israel,Employ aerial weapons,195,Lebanon,Lebanon,,Lebanon,33.2089,35.2994
2006-07-30,Israel,Employ aerial weapons,195,Lebanon,Lebanon,,Lebanon,33.2089,35.2994
2006-07-30,Israel,Employ aerial weapons,195,Lebanon,Lebanon,,Lebanon,33.2089,35.2994
2006-07-30,Israel,Employ aerial weapons,195,Lebanon,Citizen (Lebanon),"Social,General Population / Civilian / Social",Lebanon,33.8889,35.4944
2006-07-30,Israel,Employ aerial weapons,195,Lebanon,Citizen (Lebanon),"Social,General Population / Civilian / Social",Lebanon,33.2089,35.2994
2006-07-30,Israel,Employ aerial weapons,195,,Peacekeeping Troop (United Nations),"Global Diplomatic IGOs,International Government Organization,Global",Lebanon,33.8889,35.4944
2006-07-30,Israel,Employ aerial weapons,195,Lebanon,Lebanon,,Lebanon,33.8889,35.4944
2006-07-30,Israel,Employ aerial weapons,195,Lebanon,Lebanon,,Lebanon,33.2089,35.2994
2006-07-30,Israel,Employ aerial weapons,195,Lebanon,Lebanon,,Lebanon,33.2089,35.2994
2006-07-31,Israel,Employ aerial weapons,195,Lebanon,Citizen (Lebanon),"Social,General Population / Civilian / Social",Lebanon,33.2089,35.2994
2006-07-31,Israel,Employ aerial weapons,195,Lebanon,Lebanon,,Lebanon,33.2089,35.2994
2006-07-31,Israel,Employ aerial weapons,195,Lebanon,Lebanon,,Lebanon,33.8889,35.4944
2006-07-31,Israel,Employ aerial weapons,195,Lebanon,Lebanon,,Lebanon,33.2089,35.2994
2006-07-31,Israel,Employ aerial weapons,195,Lebanon,Citizen (Lebanon),"Social,General Population / Civilian / Social",Lebanon,33.2089,35.2994
2006-07-31,Israel,Employ aerial weapons,195,Lebanon,Lebanon,,Lebanon,33.2089,35.2994
2006-07-31,Israel,Employ aerial weapons,195,Lebanon,Lebanon,,Lebanon,33.2089,35.2994
2006-07-31,Israel,Employ aerial weapons,195,Lebanon,Citizen (Lebanon),"Social,General Population / Civilian / Social",Lebanon,33.2089,35.2994
2006-07-31,Israel,Employ aerial weapons,195,Lebanon,Citizen (Lebanon),"Social,General Population / Civilian / Social",Lebanon,33.2089,35.2994
2006-07-31,Israel,Employ aerial weapons,195,Lebanon,Lebanon,,Lebanon,33.2089,35.2994
2006-07-31,Israel,Employ aerial weapons,195,Lebanon,Lebanon,,Lebanon,33.2089,35.2994
2006-07-31,Israel,Employ aerial weapons,195,Lebanon,Lebanon,,Lebanon,33.2089,35.2994
2006-07-31,Israel,Employ aerial weapons,195,Lebanon,Citizen (Lebanon),"Social,General Population / Civilian / Social",Lebanon,33.2089,35.2994
2006-07-31,Israel,Employ aerial weapons,195,Lebanon,Citizen (Lebanon),"Social,General Population / Civilian / Social",Lebanon,33.2089,35.2994
2006-07-31,Israel,Employ aerial weapons,195,Lebanon,Citizen (Lebanon),"Social,General Population / Civilian / Social",Lebanon,33.2089,35.2994
2006-07-31,Israel,Employ aerial weapons,195,Lebanon,Lebanon,,Lebanon,33.2089,35.2994
2006-07-31,Israel,Employ aerial weapons,195,Lebanon,Lebanon,,Lebanon,33.8889,35.4944
2006-07-31,Israel,Employ aerial weapons,195,Lebanon,Lebanon,,Lebanon,33.2089,35.2994
2006-07-31,Israel,Employ aerial weapons,195,Lebanon,Lebanon,,Lebanon,33.2089,35.2994
2006-07-31,Israel,Employ aerial weapons,195,Lebanon,Lebanon,,Lebanon,33.8889,35.4944
2006-07-31,Israel,Employ aerial weapons,195,Israel,Citizen (Israel),"Social,General Population / Civilian / Social",Lebanon,33.2089,35.2994
2006-07-31,Israel,Employ aerial weapons,195,Lebanon,Lebanon,,Lebanon,33.2089,35.2994
2006-07-31,Lebanon,Employ aerial weapons,195,Lebanon,Lebanon,,Lebanon,33.2089,35.2994
2006-07-31,Israel,Employ aerial weapons,195,Lebanon,Lebanon,,Lebanon,33.2089,35.2994
2006-07-31,Israel,Employ aerial weapons,195,Lebanon,Lebanon,,Lebanon,33.2089,35.2994
2006-07-31,Israel,Employ aerial weapons,195,Lebanon,Lebanon,,Lebanon,33.2089,35.2994
2006-07-31,Israel,Employ aerial weapons,195,Ghana,Ghana,,Lebanon,33.25,35.5
2006-07-31,Israel,Employ aerial weapons,195,Lebanon,Citizen (Lebanon),"Social,General Population / Civilian / Social",Lebanon,33.25,35.5
2006-07-31,Israel,Employ aerial weapons,195,Lebanon,Citizen (Lebanon),"Social,General Population / Civilian / Social",Lebanon,33.8889,35.4944
2006-07-31,Israel,Employ aerial weapons,195,Lebanon,Lebanon,,Lebanon,33.2089,35.2994
2006-07-31,Israel,Employ aerial weapons,195,Lebanon,Citizen (Lebanon),"Social,General Population / Civilian / Social",Lebanon,33.2089,35.2994
2006-07-31,Israel,Employ aerial weapons,195,Lebanon,Citizen (Lebanon),"Social,General Population / Civilian / Social",Lebanon,33.2089,35.2994
2006-07-31,Israel,Employ aerial weapons,195,Lebanon,Lebanon,,Lebanon,33.2089,35.2994
2006-07-31,Israel,Employ aerial weapons,195,Lebanon,Lebanon,,Lebanon,33.2089,35.2994
2006-07-31,Israel,Employ aerial weapons,195,Lebanon,Lebanon,,Lebanon,33.2089,35.2994
2006-07-31,Israel,Employ aerial weapons,195,Lebanon,Lebanon,,Lebanon,33.2089,35.2994
2006-07-31,Israel,Employ aerial weapons,195,Lebanon,Citizen (Lebanon),"Social,General Population / Civilian / Social",Lebanon,33.2089,35.2994
2006-07-31,Israel,Employ aerial weapons,195,Lebanon,Lebanon,,Lebanon,33.2089,35.2994
2006-07-31,Israel,Employ aerial weapons,195,Lebanon,Lebanon,,Lebanon,33.8889,35.4944
2006-07-31,Israel,Employ aerial weapons,195,Lebanon,Lebanon,,Lebanon,33.2089,35.2994
2006-07-31,Israel,Employ aerial weapons,195,Lebanon,Lebanon,,Lebanon,33.2089,35.2994
2006-07-31,Israel,Employ aerial weapons,195,Lebanon,Lebanon,,Lebanon,33.2089,35.2994
2006-07-31,Israel,Employ aerial weapons,195,Lebanon,Citizen (Lebanon),"Social,General Population / Civilian / Social",Lebanon,33.2089,35.2994
2006-07-31,Israel,Employ aerial weapons,195,Lebanon,Citizen (Lebanon),"Social,General Population / Civilian / Social",Lebanon,33.2089,35.2994
2006-07-31,Israel,Employ aerial weapons,195,Lebanon,Citizen (Lebanon),"Social,General Population / Civilian / Social",Lebanon,33.2089,35.2994
2006-07-31,Israel,Employ aerial weapons,195,Lebanon,Citizen (Lebanon),"Social,General Population / Civilian / Social",Lebanon,33.2089,35.2994
2006-07-31,Israel,Employ aerial weapons,195,Lebanon,Lebanon,,Lebanon,33.2089,35.2994
2006-07-31,Israel,Employ aerial weapons,195,Lebanon,Lebanon,,Lebanon,33.2089,35.2994
2006-07-31,Israel,Employ aerial weapons,195,Lebanon,Lebanon,,Lebanon,33.2089,35.2994
2006-07-31,Israel,Employ aerial weapons,195,Lebanon,Lebanon,,Lebanon,33.2089,35.2994
2006-07-31,Israel,Employ aerial weapons,195,Lebanon,Lebanon,,Lebanon,33.2089,35.2994
2006-07-31,Israel,Employ aerial weapons,195,Lebanon,Lebanon,,Lebanon,33.2089,35.2994
2006-07-31,Israel,Employ aerial weapons,195,Lebanon,Citizen (Lebanon),"Social,General Population / Civilian / Social",Lebanon,33.2089,35.2994
2006-07-31,Israel,Employ aerial weapons,195,Lebanon,Citizen (Lebanon),"Social,General Population / Civilian / Social",Lebanon,33.2089,35.2994
2006-07-31,Lebanon,Employ aerial weapons,195,Lebanon,Lebanon,,Lebanon,33.2733,35.1939
2006-07-31,Israel,Employ aerial weapons,195,Lebanon,Lebanon,,Lebanon,33.2089,35.2994
2006-07-31,Israel,Employ aerial weapons,195,Lebanon,Lebanon,,Lebanon,33.8889,35.4944
2006-07-31,Israel,Employ aerial weapons,195,Lebanon,Hezbollah,"Parties,Ideological,Dissident,Social,(National) Minor Party,International Religious,Shia,Organized Violent,Far Left,National Religious",Lebanon,33.8889,35.4944
2006-07-31,Israel,Employ aerial weapons,195,Lebanon,Lebanon,,Lebanon,33.2733,35.1939
2006-07-31,Israel,Employ aerial weapons,195,Lebanon,Lebanon,,Lebanon,33.2089,35.2994
2006-07-31,Israel,Employ aerial weapons,195,Lebanon,Lebanon,,Lebanon,33.8889,35.4944
2006-07-31,Israel,Employ aerial weapons,195,Lebanon,Lebanon,,Lebanon,33.8889,35.4944
2006-07-31,Israel,Employ aerial weapons,195,Lebanon,Lebanon,,Lebanon,33.8889,35.4944
2006-07-31,Israel,Employ aerial weapons,195,Lebanon,Citizen (Lebanon),"Social,General Population / Civilian / Social",Lebanon,33.2089,35.2994
2006-07-31,Israel,Employ aerial weapons,195,Lebanon,Lebanon,,Lebanon,33.2089,35.2994
2006-07-31,Israel,Employ aerial weapons,195,Lebanon,Lebanon,,Lebanon,33.2089,35.2994
2006-07-31,Israel,Employ aerial weapons,195,Lebanon,Lebanon,,Lebanon,33.2089,35.2994
2006-07-31,Israel,Employ aerial weapons,195,Lebanon,Lebanon,,Lebanon,33.2733,35.1939
2006-07-31,Israel,Employ aerial weapons,195,Lebanon,Lebanon,,Lebanon,33.2089,35.2994
2006-07-31,Israel,Employ aerial weapons,195,Lebanon,Lebanon,,Lebanon,33.2089,35.2994
2006-07-31,Israel,Employ aerial weapons,195,Lebanon,Lebanon,,Lebanon,33.2089,35.2994
2006-07-31,Israel,Employ aerial weapons,195,Lebanon,Lebanon,,Lebanon,33.2089,35.2994
2006-07-31,Israel,Employ aerial weapons,195,Lebanon,Citizen (Lebanon),"Social,General Population / Civilian / Social",Lebanon,33.2089,35.2994
2006-07-31,Israel,Employ aerial weapons,195,Lebanon,Lebanon,,Lebanon,33.2089,35.2994
2006-07-31,Israel,Employ aerial weapons,195,Lebanon,Lebanon,,Lebanon,33.2089,35.2994
2006-08-01,Israel,Employ aerial weapons,195,Lebanon,Lebanon,,Lebanon,33.2089,35.2994
2006-08-01,Israel,Employ aerial weapons,195,Lebanon,Lebanon,,Lebanon,33.25,35.5
2006-08-01,Israel,Employ aerial weapons,195,Lebanon,Lebanon,,Lebanon,33.2089,35.2994
2006-08-01,Israel,Employ aerial weapons,195,Lebanon,Lebanon,,Lebanon,33.8889,35.4944
2006-08-01,Israel,Employ aerial weapons,195,Lebanon,Lebanon,,Lebanon,33.8889,35.4944
2006-08-01,Israel,Employ aerial weapons,195,Lebanon,Lebanon,,Lebanon,33.8889,35.4944
2006-08-01,Israel,Employ aerial weapons,195,Lebanon,Lebanon,,Lebanon,33.8889,35.4944
2006-08-01,Israel,Employ aerial weapons,195,Lebanon,Lebanon,,Lebanon,33.2733,35.1939
2006-08-01,Israel,Employ aerial weapons,195,Lebanon,Lebanon,,Lebanon,33.2089,35.2994
2006-08-01,Israel,Employ aerial weapons,195,Lebanon,Lebanon,,Lebanon,33.2089,35.2994
2006-08-01,Israel,Employ aerial weapons,195,Lebanon,Citizen (Lebanon),"General Population / Civilian / Social,Social",Lebanon,33.2089,35.2994
2006-08-01,Israel,Employ aerial weapons,195,Lebanon,Lebanon,,Lebanon,33.2089,35.2994
2006-08-01,Israel,Employ aerial weapons,195,Lebanon,Citizen (Lebanon),"General Population / Civilian / Social,Social",Lebanon,33.2772,35.5517
2006-08-01,Israel,Employ aerial weapons,195,Lebanon,Lebanon,,Lebanon,33.2089,35.2994
2006-08-01,Israel,Employ aerial weapons,195,Lebanon,Lebanon,,Lebanon,33.2089,35.2994
2006-08-01,Israel,Employ aerial weapons,195,Lebanon,Lebanon,,Lebanon,33.2089,35.2994
2006-08-01,Israel,Employ aerial weapons,195,Lebanon,Lebanon,,Lebanon,33.2089,35.2994
2006-08-01,Israel,Employ aerial weapons,195,Lebanon,Lebanon,,Lebanon,33.2089,35.2994
2006-08-01,Israel,Employ aerial weapons,195,Lebanon,Citizen (Lebanon),"General Population / Civilian / Social,Social",Lebanon,33.2089,35.2994
2006-08-01,Israel,Employ aerial weapons,195,Lebanon,Hezbollah,"Parties,Organized Violent,Dissident,(National) Minor Party,International Religious,National Religious,Ideological,Shia,Social,Far Left",Lebanon,33.3333,35.2433
2006-08-01,Israel,Employ aerial weapons,195,Lebanon,Lebanon,,Lebanon,33.8889,35.4944
2006-08-01,Israel,Employ aerial weapons,195,Lebanon,Lebanon,,Lebanon,34.0058,36.2181
2006-08-01,Israel,Employ aerial weapons,195,Lebanon,Lebanon,,Lebanon,33.2089,35.2994
2006-08-01,Israel,Employ aerial weapons,195,Lebanon,Lebanon,,Lebanon,33.2089,35.2994
2006-08-01,Israel,Employ aerial weapons,195,Lebanon,Citizen (Lebanon),"General Population / Civilian / Social,Social",Lebanon,33.2089,35.2994
2006-08-01,Israel,Employ aerial weapons,195,Lebanon,Citizen (Lebanon),"General Population / Civilian / Social,Social",Lebanon,33.2089,35.2994
2006-08-01,Israel,Employ aerial weapons,195,Lebanon,Lebanon,,Lebanon,33.8889,35.4944
2006-08-01,Israel,Employ aerial weapons,195,Lebanon,Lebanon,,Lebanon,33.25,35.5
2006-08-01,Israel,Employ aerial weapons,195,Lebanon,Lebanon,,Lebanon,33.2089,35.2994
2006-08-01,Israel,Employ aerial weapons,195,Lebanon,Lebanon,,Lebanon,33.2089,35.2994
2006-08-02,Israel,Employ aerial weapons,195,Lebanon,Lebanon,,Lebanon,33.5599,35.3756
2006-08-02,Israel,Employ aerial weapons,195,Lebanon,Military (Lebanon),"Military,Government",Lebanon,33.9767,35.6211
2006-08-02,Israel,Employ aerial weapons,195,Lebanon,Lebanon,,Lebanon,33.8889,35.4944
2006-08-02,Israel,Employ aerial weapons,195,Lebanon,Lebanon,,Lebanon,33.8889,35.4944
2006-08-02,Lebanon,Employ aerial weapons,195,Lebanon,Lebanon,,Lebanon,33.9767,35.6211
2006-08-02,Israel,Employ aerial weapons,195,Lebanon,Lebanon,,Lebanon,33.5599,35.3756
2006-08-02,Israel,Employ aerial weapons,195,Lebanon,Military (Lebanon),"Military,Government",Lebanon,33.9767,35.6211
2006-08-02,Israel,Employ aerial weapons,195,Lebanon,Lebanon,,Lebanon,33.5599,35.3756
2006-08-02,Israel,Employ aerial weapons,195,Lebanon,Lebanon,,Lebanon,33.2089,35.2994
2006-08-02,Israel,Employ aerial weapons,195,Lebanon,Citizen (Lebanon),"General Population / Civilian / Social,Social",Lebanon,33.2089,35.2994
2006-08-02,Israel,Employ aerial weapons,195,Lebanon,Hezbollah,"Parties,Organized Violent,Dissident,(National) Minor Party,International Religious,National Religious,Ideological,Shia,Social,Far Left",Lebanon,33.8889,35.4944
2006-08-02,Israel,Employ aerial weapons,195,Lebanon,Lebanon,,Lebanon,33.8889,35.4944
2006-08-02,Israel,Employ aerial weapons,195,Lebanon,Lebanon,,Lebanon,33.2089,35.2994
2006-08-02,Israel,Employ aerial weapons,195,Lebanon,Lebanon,,Lebanon,33.2089,35.2994
2006-08-02,Israel,Employ aerial weapons,195,Lebanon,Hezbollah,"Parties,Organized Violent,Dissident,(National) Minor Party,International Religious,National Religious,Ideological,Shia,Social,Far Left",Lebanon,33.8889,35.4944
2006-08-02,Israel,Employ aerial weapons,195,Lebanon,Lebanon,,Lebanon,33.8889,35.4944
2006-08-02,Israel,Employ aerial weapons,195,Lebanon,Lebanon,,Lebanon,33.2089,35.2994
2006-08-02,Israel,Employ aerial weapons,195,Israel,Citizen (Israel),"Social,General Population / Civilian / Social",Lebanon,33.2089,35.2994
2006-08-02,Israel,Employ aerial weapons,195,Israel,Children (Israel),"Social,General Population / Civilian / Social",Lebanon,33.2089,35.2994
2006-08-02,Israel,Employ aerial weapons,195,Lebanon,Lebanon,,Lebanon,33.2089,35.2994
2006-08-02,Israel,Employ aerial weapons,195,,United Nations,"Global Diplomatic IGOs,Global,International Government Organization",Lebanon,33.25,35.5
2006-08-02,Israel,Employ aerial weapons,195,Lebanon,Lebanon,,Lebanon,33.25,35.5
2006-08-02,Israel,Employ aerial weapons,195,Lebanon,Citizen (Lebanon),"General Population / Civilian / Social,Social",Lebanon,33.2089,35.2994
2006-08-02,Israel,Employ aerial weapons,195,Lebanon,Citizen (Lebanon),"General Population / Civilian / Social,Social",Lebanon,34.0058,36.2181
2006-08-02,Israel,Employ aerial weapons,195,Lebanon,Lebanon,,Lebanon,34.0058,36.2181
2006-08-02,Israel,Employ aerial weapons,195,Lebanon,Lebanon,,Lebanon,33.8889,35.4944
2006-08-02,Israel,Employ aerial weapons,195,Lebanon,Lebanon,,Lebanon,33.9767,35.6211
2006-08-02,Israel,Employ aerial weapons,195,Lebanon,Military (Lebanon),"Military,Government",Lebanon,33.8889,35.4944
2006-08-02,Israel,Employ aerial weapons,195,Lebanon,Military (Lebanon),"Military,Government",Lebanon,33.9767,35.6211
2006-08-02,Israel,Employ aerial weapons,195,Lebanon,Military (Lebanon),"Military,Government",Lebanon,33.8889,35.4944
2006-08-02,Israel,Employ aerial weapons,195,Lebanon,Lebanon,,Lebanon,34.0058,36.2181
2006-08-02,Israel,Employ aerial weapons,195,Lebanon,Military (Lebanon),"Military,Government",Lebanon,33.8889,35.4944
2006-08-02,Israel,Employ aerial weapons,195,Lebanon,Military (Lebanon),"Military,Government",Lebanon,33.9767,35.6211
2006-08-02,Israel,Employ aerial weapons,195,Lebanon,Military (Lebanon),"Military,Government",Lebanon,33.8889,35.4944
2006-08-02,Israel,Employ aerial weapons,195,Lebanon,Lebanon,,Lebanon,34.0058,36.2181
2006-08-03,Israel,Employ aerial weapons,195,Lebanon,Lebanon,,Lebanon,33.8889,35.4944
2006-08-03,Israel,Employ aerial weapons,195,Lebanon,Hezbollah,"Parties,Organized Violent,Dissident,(National) Minor Party,International Religious,National Religious,Ideological,Shia,Social,Far Left",Lebanon,33.8889,35.4944
2006-08-03,Israel,Employ aerial weapons,195,Lebanon,Lebanon,,Lebanon,33.8889,35.4944
2006-08-03,Israel,Employ aerial weapons,195,Lebanon,Lebanon,,Lebanon,33.8889,35.4944
2006-08-03,Israel,Employ aerial weapons,195,Lebanon,Guerrilla (Hezbollah),"Parties,Organized Violent,Dissident,(National) Minor Party,International Religious,Ideological,National Religious,Shia,Social,Far Left",Lebanon,33.8889,35.4944
2006-08-03,Israel,Employ aerial weapons,195,Lebanon,Hezbollah,"Parties,Organized Violent,Dissident,(National) Minor Party,International Religious,National Religious,Ideological,Shia,Social,Far Left",Lebanon,33.8889,35.4944
2006-08-03,Israel,Employ aerial weapons,195,Lebanon,Lebanon,,Lebanon,33.8889,35.4944
2006-08-03,Israel,Employ aerial weapons,195,Lebanon,Lebanon,,Lebanon,33.8889,35.4944
2006-08-03,Israel,Employ aerial weapons,195,Lebanon,Lebanon,,Lebanon,33.2733,35.1939
2006-08-03,Israel,Employ aerial weapons,195,Lebanon,Lebanon,,Lebanon,33.2733,35.1939
2006-08-03,Israel,Employ aerial weapons,195,Lebanon,Lebanon,,Lebanon,33.2089,35.2994
2006-08-03,Israel,Employ aerial weapons,195,Lebanon,Lebanon,,Lebanon,33.8889,35.4944
2006-08-03,Israel,Employ aerial weapons,195,Lebanon,Lebanon,,Lebanon,33.2089,35.2994
2006-08-03,Israel,Employ aerial weapons,195,Lebanon,Lebanon,,Lebanon,33.8889,35.4944
2006-08-03,Israel,Employ aerial weapons,195,Lebanon,Lebanon,,Lebanon,33.8889,35.4944
2006-08-03,Israel,Employ aerial weapons,195,Lebanon,Lebanon,,Lebanon,33.8889,35.4944
2006-08-03,Israel,Employ aerial weapons,195,Lebanon,Lebanon,,Lebanon,33.8889,35.4944
2006-08-03,Israel,Employ aerial weapons,195,Lebanon,Lebanon,,Lebanon,33.8889,35.4944
2006-08-03,Israel,Employ aerial weapons,195,Lebanon,Lebanon,,Lebanon,33.8889,35.4944
2006-08-03,Israel,Employ aerial weapons,195,Lebanon,Lebanon,,Lebanon,33.8889,35.4944
2006-08-03,Israel,Employ aerial weapons,195,Lebanon,Lebanon,,Lebanon,33.8889,35.4944
2006-08-03,Israel,Employ aerial weapons,195,Lebanon,Lebanon,,Lebanon,33.8889,35.4944
2006-08-03,Israel,Employ aerial weapons,195,Lebanon,Lebanon,,Lebanon,34.0058,36.2181
2006-08-03,Israel,Employ aerial weapons,195,Lebanon,Lebanon,,Lebanon,34.0058,36.2181
2006-08-03,Israel,Employ aerial weapons,195,Lebanon,Lebanon,,Lebanon,33.8889,35.4944
2006-08-03,Israel,Employ aerial weapons,195,Lebanon,Lebanon,,Lebanon,33.8889,35.4944
2006-08-03,Israel,Employ aerial weapons,195,Lebanon,Hezbollah,"Parties,Organized Violent,Dissident,(National) Minor Party,International Religious,National Religious,Ideological,Shia,Social,Far Left",Lebanon,33.8889,35.4944
2006-08-03,Israel,Employ aerial weapons,195,Lebanon,Lebanon,,Lebanon,33.8889,35.4944
2006-08-03,Israel,Employ aerial weapons,195,Lebanon,Lebanon,,Lebanon,34.0058,36.2181
